Anks3	NM_001009676	10	+	10732108	10752778	10735223	10752428	17	10732108,10735221,10737606,10737992,10739865,10741819,10744895,10746330,10746936,10747258,10748434,10750526,10750971,10751439,10751912,10752224,10752411,	10732153,10735393,10737805,10738114,10739947,10741955,10745051,10746468,10747046,10747426,10748559,10750668,10751144,10751525,10751996,10752308,10752778,
Nudt16l1	NM_001100782	10	-	10753151	10755068	10753766	10755055	3	10753151,10754560,10754902,	10753988,10754821,10755068,
Mgrn1	NM_001013964	10	-	10756803	10805883	10759189	10805750	17	10756803,10759185,10761102,10762246,10762574,10764938,10768117,10770150,10772465,10773856,10775358,10775690,10777986,10780280,10780936,10784218,10805662,	10757326,10759230,10761201,10762289,10762698,10765165,10768227,10770310,10772534,10773904,10775408,10775757,10778104,10780427,10781025,10784340,10805883,
Mir3568	NR_037356	10	-	10778319	10778420	10778420	10778420	1	10778319,	10778420,
Fam100a	NM_001007668	10	+	10813340	10818106	10813393	10817373	3	10813340,10816477,10817022,	10813513,10816537,10818106,
Zmat3	NM_022548	10	-	10859494	10860818	10860716	10860818	2	10859494,10859791,	10859763,10860818,
RGD1310686	NM_001008360	10	+	10891558	10914046	10910791	10912354	7	10891558,10897617,10910235,10910768,10911116,10911872,10912242,	10891655,10897691,10910302,10910876,10911272,10912146,10914046,
Hmox2	NM_024387	10	-	10914156	10929448	10914846	10918146	6	10914156,10915063,10915867,10917007,10918063,10929306,	10914974,10915190,10916359,10917125,10918182,10929448,
Nmral1	NM_001191588	10	+	10971189	10979379	10971189	10979281	6	10971189,10974673,10976001,10976466,10977284,10979101,	10971229,10974912,10976019,10976716,10977475,10979379,
Dnaja3	NM_001038596	10	-	10984715	11009374	10985058	11009374	11	10984715,10989717,10991074,10992231,10995408,10995907,10997828,10999719,11004443,11006162,11009163,	10985081,10989815,10991190,10992360,10995473,10996055,10997981,10999920,11004527,11006296,11009374,
Dnaja3	NM_001038595	10	-	10985716	11009374	10985716	11009374	11	10985716,10989717,10991074,10992231,10995408,10995907,10997828,10999719,11004443,11006162,11009163,	10985820,10989815,10991190,10992360,10995473,10996055,10997981,10999920,11004527,11006296,11009374,
Coro7	NM_001191639	10	+	11014534	11070332	11014648	11069726	28	11014534,11016931,11018096,11025348,11025882,11027282,11035622,11042247,11042791,11062056,11062450,11062589,11062811,11063063,11063659,11064083,11064738,11064952,11065117,11065333,11065694,11066736,11066968,11068046,11068413,11068947,11069517,11069720,	11014708,11017028,11018171,11025419,11026066,11027359,11035673,11042334,11042874,11062111,11062508,11062735,11062904,11063195,11063783,11064259,11064847,11065039,11065260,11065438,11065780,11066878,11067058,11068163,11068549,11069039,11069604,11070332,
Vasn	NM_001109382	10	-	11047083	11057591	11047645	11049667	2	11047083,11057445,	11049676,11057591,
Magmas	NM_001100136	10	+	11072401	11079980	11072475	11079910	5	11072401,11078483,11079208,11079596,11079823,	11072478,11078568,11079345,11079662,11079980,
Glis2	NM_001106978	10	-	11080701	11100905	11082355	11087552	7	11080701,11084609,11084811,11085020,11085866,11087380,11100812,	11083146,11084728,11084945,11085197,11086039,11087599,11100905,
Tfap4	NM_001108267	10	+	11144056	11159763	11144257	11158846	7	11144056,11153399,11153658,11154117,11155006,11156575,11158651,	11144344,11153567,11153757,11154288,11155147,11156731,11159763,
Olr1355	NM_214823	10	-	11378724	11379687	11378724	11379687	1	11378724,	11379687,
Crebbp	NM_133381	10	+	11598679	11725530	11598702	11722786	31	11598679,11631029,11655746,11673941,11675444,11683343,11685028,11685391,11686228,11686965,11687689,11689523,11690198,11691838,11693344,11694425,11699977,11700865,11701645,11707396,11709224,11712352,11712743,11713756,11714217,11714987,11716089,11716461,11718562,11719006,11720626,	11598787,11631739,11655923,11674182,11675558,11683586,11685131,11685538,11686346,11687137,11687734,11689648,11690387,11692252,11693524,11694615,11700096,11701105,11701734,11707477,11709281,11712430,11712811,11713907,11714364,11715101,11716255,11716629,11718724,11719288,11725530,
Trap1	NM_001039001	10	+	11728523	11762571	11728541	11762474	18	11728523,11735994,11736709,11739119,11741415,11742938,11747020,11747510,11748453,11749841,11750621,11753590,11756910,11757415,11758114,11758749,11762168,11762372,	11728629,11736159,11736792,11739260,11741487,11743099,11747130,11747584,11748609,11749962,11750691,11753738,11757096,11757554,11758200,11758895,11762241,11762571,
Dnase1	NM_013097	10	-	11762569	11765509	11762727	11765113	9	11762569,11762992,11763338,11763567,11764000,11764355,11764583,11764966,11765232,	11762781,11763089,11763493,11763680,11764116,11764439,11764672,11765114,11765509,
Cluap1	NM_001014225	10	-	11855567	11887257	11855803	11883064	12	11855567,11858999,11862167,11865390,11870303,11871995,11876001,11877779,11879976,11881150,11882963,11886895,	11855953,11859055,11862275,11865463,11870445,11872129,11876085,11877875,11880156,11881235,11883075,11887257,
Naa60	NM_001014226	10	-	11890202	11910230	11892817	11900433	7	11890202,11892605,11893918,11894805,11897388,11900323,11910127,	11891415,11892974,11894153,11894902,11897518,11900439,11910230,
Zfp597	NM_153732	10	+	11920709	11926384	11921007	11926363	3	11920709,11921763,11925263,	11921040,11921890,11926384,
Olr1356	NM_001000493	10	-	11951293	11952232	11951293	11952232	1	11951293,	11952232,
Zfp263	NM_001105763	10	-	12036797	12043605	12037677	12041198	6	12036797,12039295,12040781,12041183,12041697,12042943,	12038831,12039412,12040905,12041257,12041901,12043605,
Mefv	NM_031634	10	+	12059820	12069349	12059855	12068434	9	12059820,12061506,12063629,12064306,12065211,12065828,12067464,12067751,12068398,	12060132,12062355,12063970,12064402,12065430,12065851,12067580,12068044,12069349,
Olr1358	NM_214822	10	+	12123534	12124476	12123534	12124476	1	12123534,	12124476,
Olr1361	NM_173333	10	+	12199165	12200107	12199165	12200107	1	12199165,	12200107,
Olr1362	NM_001006598	10	-	12236740	12237682	12236740	12237682	1	12236740,	12237682,
Olr1364	NM_001000858	10	-	12252285	12253248	12252285	12253248	1	12252285,	12253248,
Olr1365	NM_214824	10	-	12300201	12301143	12300201	12301143	1	12300201,	12301143,
Olr1366	NM_001000980	10	-	12334210	12335155	12334210	12335155	1	12334210,	12335155,
Olr1368	NM_214825	10	-	12357105	12358047	12357105	12358047	1	12357105,	12358047,
Olr1369	NM_001000494	10	-	12375938	12376880	12375938	12376880	1	12375938,	12376880,
Olr1370	NM_001000979	10	-	12388786	12389728	12388786	12389728	1	12388786,	12389728,
Olr1372	NM_214826	10	-	12441578	12442508	12441578	12442508	1	12441578,	12442508,
Olr1373	NM_214830	10	+	12479222	12480164	12479222	12480164	1	12479222,	12480164,
Olr1374	NM_001000978	10	-	12505007	12505949	12505007	12505949	1	12505007,	12505949,
Olr1375	NM_214829	10	-	12520185	12521127	12520185	12521127	1	12520185,	12521127,
Olr1376	NM_214827	10	-	12549767	12550709	12549767	12550709	1	12549767,	12550709,
Olr1378	NM_214828	10	-	12609710	12610649	12609710	12610649	1	12609710,	12610649,
Olr1380	NM_001000857	10	-	12661362	12662304	12661362	12662304	1	12661362,	12662304,
Olr1381	NM_001000523	10	-	12706760	12707702	12706760	12707702	1	12706760,	12707702,
Olr1382	NM_214831	10	-	12751798	12752740	12751798	12752740	1	12751798,	12752740,
Zfp213	NM_001105764	10	-	12822907	12829821	12823748	12827275	4	12822907,12825955,12826876,12829551,	12824401,12826073,12827395,12829821,
Zfp13	NM_001105765	10	-	12846896	12855039	12847100	12851084	6	12846896,12850982,12851620,12851924,12854223,12854751,	12848198,12851103,12851712,12852108,12854361,12855039,
Zscan10	NM_001106981	10	+	12867724	12877688	12872806	12877506	6	12867724,12872747,12874116,12874574,12874787,12875950,	12867893,12873202,12874378,12874639,12874845,12877688,
Ccdc64b	NM_001106982	10	+	12924245	12932683	12925548	12932328	10	12924245,12925535,12929423,12929772,12929973,12930846,12931155,12931645,12931954,12932166,	12924319,12925830,12929639,12929889,12930120,12931044,12931305,12931776,12932075,12932683,
Thoc6	NM_024384	10	-	12933303	12938664	12933488	12938425	13	12933303,12933647,12933866,12934060,12934205,12934494,12934679,12934852,12934980,12935107,12935299,12935467,12938386,	12933569,12933782,12933977,12934123,12934255,12934597,12934751,12934901,12935018,12935211,12935364,12935583,12938664,
Hcfc1r1	NM_001185047	10	+	12938485	12940104	12938851	12939890	5	12938485,12938837,12939415,12939755,12939834,	12938576,12938937,12939544,12939825,12940104,
Hcfc1r1	NM_001100492	10	+	12938803	12940104	12938851	12939890	4	12938803,12939415,12939755,12939834,	12938937,12939544,12939825,12940104,
Tnfrsf12a	NM_181086	10	-	12940333	12942343	12940877	12942314	4	12940333,12941025,12941390,12942220,	12940933,12941160,12941495,12942343,
Cldn6	NM_001102364	10	+	12944502	12947271	12945858	12946518	2	12944502,12945842,	12944617,12947271,
Cldn9	NM_001011889	10	-	12947422	12948854	12947837	12948491	1	12947422,	12948854,
Pkmyt1	NM_001105766	10	+	12982318	12993706	12989445	12993568	8	12982318,12989313,12990755,12991890,12992124,12992484,12993302,12993456,	12982539,12989796,12991249,12991997,12992297,12992642,12993380,12993706,
Paqr4	NM_001017377	10	-	12993680	12997295	12994539	12996980	3	12993680,12995087,12996814,	12994973,12995309,12997295,
Kremen2	NM_001105767	10	-	12998107	13002565	12998497	13001790	10	12998107,12998933,12999078,12999301,12999958,13000278,13000478,13001282,13001699,13002504,	12998708,12999015,12999222,12999634,13000112,13000403,13000570,13001457,13001868,13002565,
RGD1561157	NM_001134569	10	+	13006255	13007180	13006353	13006850	2	13006255,13006818,	13006729,13007180,
Tceb2	NM_031129	10	-	13084816	13089619	13084873	13089579	4	13084816,13087913,13089336,13089576,	13084986,13088019,13089471,13089619,
Prss33	NM_001109027	10	-	13095422	13097762	13095902	13097742	6	13095422,13096223,13096616,13097018,13097298,13097696,	13096061,13096393,13096888,13097181,13097322,13097762,
Prss41	NM_001135087	10	-	13102418	13110099	13102559	13110081	7	13102418,13103136,13108395,13109387,13109773,13109891,13110014,	13102799,13103294,13108676,13109556,13109806,13109918,13110099,
Prss32	NM_001106983	10	+	13119050	13125902	13119296	13125476	5	13119050,13119886,13121480,13122842,13125209,	13119426,13120049,13121761,13123006,13125902,
Sbp	NM_013024	10	+	13183519	13186889	13183519	13186736	2	13183519,13186057,	13183647,13186889,
RGD1562673	NM_001108823	10	-	13199751	13203289	13199912	13203236	4	13199751,13199965,13202966,13203181,	13199956,13200465,13203072,13203289,
Tmprss8	NM_199371	10	-	13226052	13229742	13226722	13229706	6	13226052,13227147,13228039,13228401,13228680,13229654,	13226977,13227308,13228311,13228549,13228707,13229742,
Prss22	NM_001106984	10	-	13247654	13252365	13247922	13252286	6	13247654,13248657,13250478,13250902,13251554,13252204,	13248129,13248815,13250756,13251074,13251581,13252365,
Prss27	NM_182949	10	+	13288980	13296341	13289044	13296239	6	13288980,13292604,13293264,13294670,13295271,13295939,	13289099,13292631,13293427,13294942,13295441,13296341,
Kctd5	NM_001105768	10	-	13298235	13324219	13299987	13324203	6	13298235,13306065,13307944,13309534,13310849,13323951,	13300017,13306191,13308040,13309626,13310958,13324219,
Pdpk1	NM_031081	10	-	13329707	13394080	13329848	13394028	14	13329707,13330425,13331307,13339728,13343488,13345127,13345463,13349270,13351647,13352421,13357809,13358209,13361753,13394004,	13329965,13330578,13331365,13339946,13343662,13345224,13345532,13349346,13351745,13352566,13357947,13358252,13362023,13394080,
Amdhd2	NM_001024990	10	-	13407050	13415537	13407223	13415468	11	13407050,13407846,13408808,13408996,13409174,13409401,13409566,13409878,13414793,13415011,13415385,	13407312,13407948,13408877,13409104,13409319,13409490,13409779,13409933,13414933,13415148,13415537,
Atp6v0c	NM_130823	10	-	13415670	13420715	13416199	13420561	3	13415670,13416497,13420482,	13416404,13416681,13420715,
Tbc1d24	NM_001105769	10	-	13429737	13456667	13432283	13436901	9	13429737,13432263,13432767,13433457,13433814,13434521,13435936,13439448,13456618,	13431691,13432438,13432999,13433553,13433878,13434680,13437020,13439559,13456667,
Ntn3	NM_053732	10	-	13457652	13460749	13457795	13460207	6	13457652,13458411,13458602,13458777,13459019,13459279,	13458145,13458486,13458653,13458927,13459208,13460749,
LOC100158225	NM_001127606	10	-	13466824	13471910	13467485	13471906	10	13466824,13467900,13469168,13469375,13469652,13470442,13470896,13471411,13471682,13471856,	13467632,13468091,13469270,13469487,13469746,13470496,13471293,13471470,13471781,13471910,
Ccnf	NM_001100474	10	-	13474658	13500979	13475597	13500948	17	13474658,13476574,13478094,13478303,13482362,13482988,13483436,13485007,13487886,13490145,13490540,13491159,13492049,13493345,13494541,13498108,13500932,	13476055,13476744,13478222,13478403,13482450,13483169,13483560,13485172,13488038,13490223,13490645,13491213,13492243,13493413,13494648,13498263,13500979,
Abca17	NM_001031637	10	-	13512096	13600503	13512096	13600503	30	13512096,13512864,13513067,13513455,13514835,13530126,13531617,13532379,13537214,13539811,13540760,13541100,13543708,13547297,13550363,13551829,13553531,13553882,13559304,13563259,13567155,13568222,13571124,13579385,13580473,13582378,13587273,13588486,13599320,13600449,	13512471,13512938,13513258,13513626,13515023,13530321,13531740,13532558,13537373,13540031,13540965,13541374,13544015,13547460,13550462,13551980,13553742,13554038,13559459,13563389,13567299,13568395,13571298,13579503,13580590,13582638,13587439,13588614,13599582,13600503,
Rnps1	NM_001011890	10	+	13670752	13681590	13674689	13680857	8	13670752,13674579,13674987,13676452,13677797,13678216,13680079,13680757,	13670815,13674760,13675143,13676644,13677900,13678370,13680221,13681590,
Eci1	NM_017306	10	+	13682999	13697176	13683004	13697087	7	13682999,13683156,13689169,13694458,13695522,13695734,13696920,	13683044,13683243,13689297,13694605,13695644,13695913,13697176,
E4f1	NM_001185046	10	-	13701575	13713089	13701735	13713008	14	13701575,13702167,13702300,13702521,13702891,13703216,13703720,13704263,13704527,13704834,13705042,13707248,13709187,13712854,	13702092,13702230,13702443,13702720,13703109,13703325,13703929,13704430,13704680,13704955,13705236,13707360,13709339,13713089,
Pgp	NM_001169152	10	+	13722364	13724991	13722403	13723461	2	13722364,13723135,	13723043,13724991,
Mlst8	NM_022404	10	-	13725509	13731261	13727768	13730377	9	13725509,13727982,13728258,13729125,13729377,13729790,13730035,13730248,13730910,	13727887,13728146,13728383,13729278,13729453,13729953,13730087,13730387,13731261,
Caskin1	NM_080690	10	+	13740592	13760485	13740762	13759038	20	13740592,13747773,13747927,13748239,13748467,13748667,13750871,13751074,13751268,13751520,13752552,13752746,13752915,13753085,13753935,13754136,13755591,13755811,13758342,13758938,	13740856,13747825,13748025,13748385,13748563,13748798,13750980,13751183,13751363,13751638,13752654,13752835,13753000,13753183,13754046,13754238,13755730,13757815,13758757,13760485,
Traf7	NM_001127548	10	-	13760686	13779228	13761191	13770812	21	13760686,13761377,13761578,13761792,13762090,13762301,13762507,13763149,13763394,13763602,13763843,13763993,13764717,13764960,13765684,13765882,13766431,13768352,13770423,13770734,13779166,	13761206,13761497,13761710,13761912,13762213,13762418,13762547,13763232,13763522,13763651,13763917,13764211,13764852,13765144,13765718,13765975,13766548,13768444,13770481,13770850,13779228,
Rab26	NM_133580	10	-	13780501	13783719	13780976	13783714	8	13780501,13781178,13781354,13781497,13781795,13782017,13782158,13783606,	13781079,13781255,13781411,13781563,13781848,13782084,13782200,13783719,
Tsc2	NM_012680	10	-	13848209	13883189	13848349	13882660	42	13848209,13848604,13848786,13848945,13849707,13849999,13850861,13851142,13851437,13852253,13853435,13854121,13855011,13856235,13856434,13856748,13858175,13859329,13859629,13859884,13860681,13861981,13862895,13864113,13864490,13865279,13868592,13869074,13870362,13870734,13871301,13872228,13873304,13874448,13875565,13876013,13877270,13878269,13879184,13880194,13882522,13883135,	13848514,13848703,13848878,13849024,13849847,13850186,13850948,13851218,13851928,13852384,13853504,13854325,13855224,13856348,13856587,13856913,13858304,13859424,13859732,13859978,13860871,13862116,13863018,13864264,13864597,13865402,13868709,13869230,13870444,13870838,13871439,13872372,13873431,13874522,13875691,13876062,13877388,13878414,13879295,13880281,13882689,13883189,
Nthl1	NM_001105728	10	+	13883283	13889790	13883349	13889675	6	13883283,13884481,13885339,13886240,13889369,13889551,	13883452,13884720,13885510,13886400,13889475,13889790,
Slc9a3r2	NM_053811	10	-	13890292	13900807	13891313	13900732	7	13890292,13891670,13892426,13892538,13892913,13898078,13900519,	13891472,13891733,13892470,13892692,13893093,13898279,13900807,
Npw	NM_153294	10	-	13908149	13909415	13908179	13909319	2	13908149,13908873,	13908291,13909415,
Zfp598	NM_001105770	10	+	13922111	13934058	13922123	13933504	12	13922111,13928677,13929185,13929499,13929874,13930594,13931073,13931387,13931572,13932643,13932917,13933150,	13922336,13928790,13929315,13929711,13930092,13930703,13931261,13931472,13932333,13932818,13933068,13934058,
Syngr3	NM_001106985	10	-	13938376	13943131	13938861	13942997	5	13938376,13939680,13939833,13940516,13942898,	13938905,13939756,13939976,13940754,13943131,
Gfer	NM_013222	10	-	13946308	13948665	13946857	13948584	3	13946308,13947779,13948347,	13947020,13947976,13948665,
Noxo1	NM_001106986	10	+	13949292	13953880	13951607	13953021	8	13949292,13951469,13951781,13952142,13952301,13952622,13952896,13953451,	13949643,13951673,13951862,13952218,13952479,13952804,13953360,13953880,
Tbl3	NM_001008277	10	-	13953945	13959159	13953970	13959086	22	13953945,13954169,13954420,13954579,13954856,13954994,13955231,13955387,13955708,13956308,13956618,13956763,13956992,13957256,13957432,13957584,13957835,13958004,13958250,13958389,13958564,13959045,	13954080,13954328,13954492,13954683,13954915,13955151,13955302,13955618,13955856,13956412,13956677,13956905,13957174,13957350,13957508,13957755,13957920,13958146,13958298,13958485,13958616,13959159,
Rnf151	NM_001106987	10	-	13970716	13973034	13971097	13972962	4	13970716,13971962,13972463,13972959,	13971568,13972059,13972609,13973034,
Rps2	NM_031838	10	+	13975349	13977199	13975497	13977158	7	13975349,13975494,13975753,13976010,13976369,13976790,13977077,	13975360,13975674,13975843,13976118,13976703,13976882,13977199,
Ndufb10	NM_001109443	10	-	13977306	13979468	13977370	13979380	4	13977306,13977600,13977859,13979232,	13977474,13977740,13977998,13979468,
Rpl3l	NM_001191589	10	+	13981947	13992491	13981983	13992415	10	13981947,13982383,13986942,13988156,13989684,13989959,13990276,13991793,13992081,13992358,	13981986,13982576,13987111,13988292,13989871,13990120,13990378,13991889,13992201,13992491,
Sepx1	NM_001044285	10	+	13992928	13998642	13992996	13997686	5	13992928,13995560,13996063,13997654,13998189,	13993051,13995709,13996178,13997686,13998642,
Hs3st6	NM_001109450	10	+	14010050	14016095	14010145	14015988	2	14010050,14015372,	14010558,14016095,
LOC685099	NM_001115033	10	+	14061838	14093132	14067794	14092927	14	14061838,14067785,14069821,14072115,14073733,14078728,14080108,14081113,14081251,14084381,14086194,14088175,14089641,14092816,	14061869,14067863,14069879,14072247,14073806,14078924,14080209,14081166,14081347,14084480,14086348,14088359,14089728,14093132,
Fahd1	NM_001024991	10	-	14101623	14103063	14102178	14102844	1	14101623,	14103063,
Hagh	NM_033349	10	+	14103318	14117612	14103352	14117459	9	14103318,14105975,14106815,14109520,14110319,14113927,14114327,14116888,14117359,	14103428,14106151,14106880,14109638,14110428,14114031,14114429,14116968,14117612,
Igfals	NM_053329	10	+	14127415	14130662	14127516	14130444	2	14127415,14128648,	14127532,14130662,
Nubp2	NM_001011891	10	-	14131308	14134994	14131857	14134967	7	14131308,14132420,14132732,14133055,14134073,14134374,14134951,	14132003,14132490,14132843,14133210,14134272,14134493,14134994,
Spsb3	NM_001106988	10	+	14135817	14140923	14136144	14140473	7	14135817,14136420,14139088,14139371,14139636,14139814,14140123,	14136237,14136558,14139266,14139559,14139739,14139940,14140923,
Mrps34	NM_001105771	10	+	14144108	14145240	14144155	14145043	3	14144108,14144624,14144750,	14144476,14144667,14145240,
Nme3	NM_053507	10	+	14145487	14146444	14145488	14146310	5	14145487,14145607,14145830,14146005,14146192,	14145534,14145738,14145932,14146118,14146444,
Mapk8ip3	NM_001100673	10	-	14147894	14186277	14147894	14186277	31	14147894,14148088,14148338,14148618,14148782,14149108,14149442,14149721,14149871,14150038,14150266,14150532,14151288,14152015,14152301,14152937,14153726,14153983,14154233,14155318,14155985,14156511,14158377,14161880,14162635,14163457,14167151,14173425,14173740,14176869,14185959,	14148016,14148238,14148518,14148657,14148896,14149280,14149591,14149789,14149952,14150158,14150456,14150715,14151454,14152174,14152397,14153064,14153897,14154040,14154364,14155373,14156138,14156569,14158389,14161999,14162738,14163704,14167296,14173517,14173811,14176990,14186277,
Hn1l	NM_001013182	10	-	14191221	14211106	14193363	14211099	5	14191221,14194436,14197732,14206527,14211055,	14193551,14194485,14197875,14206676,14211106,
Tmem204	NM_001009620	10	-	14304564	14329967	14305101	14329417	3	14304564,14318766,14329137,	14305346,14318922,14329967,
Clcn7	NM_031568	10	+	14379802	14403898	14379869	14403628	25	14379802,14387758,14389176,14389501,14390046,14390627,14391697,14393058,14393219,14394147,14394525,14395074,14395603,14396302,14396951,14397700,14399091,14400478,14400811,14401077,14401587,14402540,14402686,14403231,14403541,	14380007,14387827,14389248,14389567,14390179,14390737,14391778,14393121,14393303,14394241,14394590,14395191,14395658,14396363,14397090,14397794,14399261,14400530,14400939,14401163,14401717,14402600,14402863,14403312,14403898,
RGD1565784	NM_001109028	10	+	14429983	14431286	14430023	14430513	2	14429983,14430134,	14430055,14431286,
Gnptg	NM_001100493	10	-	14482985	14487901	14483220	14487885	11	14482985,14483406,14483578,14483785,14483947,14484136,14484309,14484472,14487553,14487692,14487833,	14483318,14483488,14483710,14483868,14484062,14484230,14484393,14484527,14487621,14487750,14487901,
RGD1565744	NM_001108268	10	+	14487945	14490508	14488276	14490207	5	14487945,14488834,14489423,14489708,14489999,	14488425,14489028,14489600,14489772,14490508,
Mir3547	NR_037321	10	-	14493065	14493175	14493175	14493175	1	14493065,	14493175,
Ube2i	NM_013050	10	-	14509948	14524551	14510462	14520083	7	14509948,14512688,14514930,14518903,14519806,14520017,14524483,	14510526,14512768,14515040,14518976,14519890,14520094,14524551,
Prss34	NM_001105772	10	+	14546639	14548397	14546733	14548238	5	14546639,14546964,14547345,14547703,14547974,	14546806,14547139,14547620,14547867,14548397,
Tpsab1	NM_019322	10	-	14591589	14594005	14591774	14593899	5	14591589,14592010,14593072,14593471,14593727,	14591939,14592174,14593338,14593637,14594005,
Tpsb2	NM_019180	10	+	14613126	14614919	14613363	14614671	6	14613126,14613363,14613567,14613859,14614266,14614506,	14613141,14613427,14613733,14614125,14614430,14614919,
Tpsg1	NM_175593	10	+	14617610	14621517	14617610	14621340	5	14617610,14619492,14620223,14620790,14621037,	14617659,14619664,14620489,14620936,14621517,
Cacna1h	NM_153814	10	-	14621371	14679051	14622135	14679024	34	14621371,14623849,14624175,14624431,14624765,14625798,14627040,14627338,14627636,14628175,14629717,14630120,14630313,14630629,14630937,14631215,14631365,14631609,14632152,14633075,14633614,14633892,14634187,14634734,14635488,14637706,14638426,14640145,14640379,14642027,14643809,14644078,14644290,14678725,	14623179,14624010,14624344,14624677,14624887,14625873,14627115,14627472,14627746,14628327,14629910,14630210,14630439,14630756,14631122,14631284,14631489,14631710,14632575,14633284,14633705,14634048,14634305,14634920,14635640,14638146,14639216,14640238,14640695,14642187,14643907,14644212,14644402,14679051,
Tekt4	NM_001013965	10	+	14721883	14727060	14721998	14727004	6	14721883,14724158,14724555,14725074,14725915,14726787,	14722532,14724229,14724699,14725297,14726070,14727060,
Sstr5	NM_012882	10	-	14740990	14747069	14741120	14742209	2	14740990,14746955,	14742248,14747069,
Sox8	NM_001106989	10	-	14818954	14823943	14820448	14823585	3	14818954,14821911,14823172,	14821197,14822141,14823943,
Gng13	NM_001135918	10	+	14986318	14988223	14987820	14988148	3	14986318,14987786,14988042,	14986359,14987918,14988223,
Chtf18	NM_001105773	10	-	14988145	14996182	14988263	14996107	22	14988145,14988482,14988770,14988986,14989658,14989883,14990116,14991101,14991650,14991850,14992238,14992431,14992674,14992989,14993483,14994261,14994508,14994653,14995146,14995459,14995699,14996016,	14988400,14988540,14988902,14989131,14989789,14990033,14990341,14991249,14991781,14991949,14992332,14992583,14992798,14993087,14993693,14994400,14994561,14994746,14995315,14995607,14995879,14996182,
Rpusd1	NM_001105774	10	+	14996496	15000351	14997041	14999662	6	14996496,14997034,14997354,14997658,14997900,14999252,	14996626,14997223,14997478,14997761,14998002,15000351,
Msln	NM_031658	10	-	15017161	15022823	15017292	15022733	16	15017161,15017451,15017968,15018353,15018558,15018786,15019134,15019559,15019735,15020054,15020340,15020840,15021478,15021906,15022259,15022645,	15017381,15017638,15018063,15018481,15018701,15018942,15019313,15019659,15019826,15020248,15020470,15020926,15021599,15021953,15022303,15022823,
Narfl	NM_001013183	10	+	15041375	15050350	15041375	15049796	11	15041375,15042577,15044355,15044786,15046560,15047061,15047778,15048324,15048655,15049235,15049557,	15041441,15042673,15044499,15044919,15046695,15047180,15047908,15048397,15048793,15049393,15050350,
Fam173a	NM_001127447	10	-	15057679	15059538	15057740	15059407	5	15057679,15058104,15058529,15058755,15059245,	15057950,15058155,15058670,15058860,15059538,
Metrn	NM_001009962	10	-	15062081	15064100	15062120	15064091	4	15062081,15062519,15063378,15063993,	15062437,15062579,15063779,15064100,
Fbxl16	NM_001009504	10	+	15082198	15085374	15082198	15085374	5	15082198,15083493,15084324,15084731,15085225,	15082831,15084002,15084409,15084795,15085374,
Wdr24	NM_001191084	10	+	15089473	15094256	15089694	15094112	9	15089473,15091168,15091466,15092599,15092799,15092997,15093221,15093683,15093943,	15090175,15091346,15092139,15092718,15092921,15093102,15093562,15093868,15094256,
Jmjd8	NM_001014116	10	+	15094364	15097264	15094585	15096105	9	15094364,15094759,15095007,15095130,15095309,15095466,15095664,15095811,15096024,	15094683,15094858,15095056,15095227,15095378,15095586,15095732,15095946,15097264,
Stub1	NM_001025625	10	-	15096149	15098431	15096397	15098328	7	15096149,15096601,15096804,15097044,15097297,15097546,15098166,	15096523,15096718,15096861,15097132,15097463,15097745,15098431,
Rhbdl1	NM_001191822	10	-	15099898	15102539	15100233	15102484	8	15099898,15100585,15100726,15100923,15101202,15101426,15101868,15102445,	15100505,15100646,15100827,15101036,15101351,15101651,15102030,15102539,
Rhot2	NM_181823	10	-	15104340	15110135	15104866	15109679	20	15104340,15105193,15105502,15105732,15105922,15106134,15106318,15106548,15106854,15107051,15107249,15107493,15107695,15107881,15108421,15109187,15109331,15109499,15109642,15109975,	15104993,15105396,15105625,15105819,15106053,15106235,15106461,15106633,15106975,15107160,15107348,15107595,15107804,15107934,15108475,15109231,15109413,15109558,15109886,15110135,
Fam195a	NM_001109475	10	-	15129197	15134137	15129469	15134072	5	15129197,15129751,15130080,15133809,15134020,	15129540,15129853,15130208,15133939,15134137,
RGD1307155	NM_001037188	10	+	15139986	15150815	15139990	15150176	5	15139986,15140411,15140670,15140940,15150091,	15140187,15140574,15140730,15141008,15150815,
Wfikkn1	NM_001129776	10	-	15141825	15144154	15141825	15144154	2	15141825,15143974,	15143304,15144154,
Rab40c	NM_182675	10	-	15147860	15181653	15147860	15181653	6	15147860,15148783,15149238,15155551,15156231,15181511,	15148141,15149006,15149316,15155612,15156292,15181653,
Pigq	NM_001007607	10	-	15188277	15204292	15189487	15199264	11	15188277,15190450,15191974,15192398,15192855,15193048,15193476,15195561,15195812,15198575,15204255,	15189640,15190512,15192089,15192479,15192967,15193202,15193603,15195682,15195944,15199274,15204292,
Solh	NM_001106990	10	-	15218516	15245117	15219892	15225212	12	15218516,15219979,15220237,15220509,15220822,15221431,15221662,15222407,15222703,15222988,15223757,15244796,	15219902,15220158,15220404,15220736,15220984,15221584,15221788,15222631,15222887,15223197,15225234,15245117,
Decr2	NM_171996	10	-	15350592	15358640	15352295	15358550	9	15350592,15352295,15353090,15353364,15353542,15355902,15356559,15357488,15358470,	15351073,15352513,15353195,15353458,15353667,15356038,15356611,15357557,15358640,
